Reduzido,Clustering,Regressão Linear,Árvore de Decisão,Random Forest,XGBoost,K-NN,Regressão Linear Bayesiana,Redes Neurais,3-Fold,R²,MSE,Modelo,Tipo de Busca,Tempo Execução (s),max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,colsample_bytree,learning_rate,subsample,metric,n_neighbors,weights,alpha_1,alpha_2,lambda_1,lambda_2,activation,alpha,hidden_layer_sizes,learning_rate_init
X,X,,X,,,,,,X,0.032658882939920364,1.1636481157394455e-06,Árvore de Decisão,grid,173.45,8.0,N/A,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,0.06351472312477913,1.1265305574578426e-06,Árvore de Decisão,grid,173.45,8.0,N/A,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.02608178918477244,1.234309303638607e-06,Árvore de Decisão,grid,173.45,8.0,N/A,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.02608178918477222,1.234309303638607e-06,Árvore de Decisão,grid,173.45,8.0,N/A,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.02608178918477244,1.234309303638607e-06,Árvore de Decisão,grid,173.45,8.0,N/A,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.02608178918477222,1.234309303638607e-06,Árvore de Decisão,grid,173.45,8.0,N/A,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,0.04317779196818006,1.1509945559408405e-06,Árvore de Decisão,grid,173.45,8.0,sqrt,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,0.0160892837049722,1.1835802602417944e-06,Árvore de Decisão,grid,173.45,8.0,sqrt,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.061019101475754844,1.276336606003216e-06,Árvore de Decisão,grid,173.45,8.0,sqrt,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.0411326638679439,1.252414521804595e-06,Árvore de Decisão,grid,173.45,8.0,sqrt,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.014062149732489093,1.2198504632628101e-06,Árvore de Decisão,grid,173.45,8.0,sqrt,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,0.026397652656026893,1.1711799663902339e-06,Árvore de Decisão,grid,173.45,8.0,sqrt,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.057133172980057934,1.271662088098241e-06,Árvore de Decisão,grid,173.45,8.0,sqrt,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.00828248123795805,1.2128978999584612e-06,Árvore de Decisão,grid,173.45,8.0,sqrt,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,0.006420854568094825,1.1952107483383622e-06,Árvore de Decisão,grid,173.45,8.0,sqrt,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.009278288092044118,1.2140957904946553e-06,Árvore de Decisão,grid,173.45,8.0,sqrt,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,0.022759090822821015,1.175556918373914e-06,Árvore de Decisão,grid,173.45,8.0,sqrt,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.003951319719551538,1.2076877958380304e-06,Árvore de Decisão,grid,173.45,8.0,sqrt,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,0.03503244112536663,1.160792880433738e-06,Árvore de Decisão,grid,173.45,8.0,sqrt,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,0.00471359941629812,1.1972644646597694e-06,Árvore de Decisão,grid,173.45,8.0,sqrt,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,0.03463434056908443,1.161271769373764e-06,Árvore de Decisão,grid,173.45,8.0,sqrt,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.07826878221899314,1.2970868440939736e-06,Árvore de Decisão,grid,173.45,8.0,sqrt,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.07383521351064881,1.2917535508197813e-06,Árvore de Decisão,grid,173.45,8.0,log2,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-8.321581834636049e-05,1.2030347197547957e-06,Árvore de Decisão,grid,173.45,8.0,log2,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.08829250447051984,1.3091447265771805e-06,Árvore de Decisão,grid,173.45,8.0,log2,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.01235221810200482,1.2177935273125388e-06,Árvore de Decisão,grid,173.45,8.0,log2,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.26176256751216354,1.5178178703479054e-06,Árvore de Decisão,grid,173.45,8.0,log2,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.0649950068529872,1.2811193602136806e-06,Árvore de Decisão,grid,173.45,8.0,log2,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,0.006892288351981413,1.194643644320306e-06,Árvore de Decisão,grid,173.45,8.0,log2,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.039487191450611414,1.2504351260731808e-06,Árvore de Decisão,grid,173.45,8.0,log2,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.012642605028022391,1.2181428437980439e-06,Árvore de Decisão,grid,173.45,8.0,log2,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.07455481198259273,1.2926191807317107e-06,Árvore de Decisão,grid,173.45,8.0,log2,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.08024183112811833,1.2994602929269388e-06,Árvore de Decisão,grid,173.45,8.0,log2,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,0.04159196686049327,1.1529021998586968e-06,Árvore de Decisão,grid,173.45,8.0,log2,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,0.030096630232057553,1.1667303382181242e-06,Árvore de Decisão,grid,173.45,8.0,log2,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,0.027721971854809513,1.169586896982635e-06,Árvore de Decisão,grid,173.45,8.0,log2,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,0.02694723757727502,1.1705188516637216e-06,Árvore de Decisão,grid,173.45,8.0,log2,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,0.03954092160830858,1.1553694731926937e-06,Árvore de Decisão,grid,173.45,8.0,log2,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.11692027987279241,1.3435820686038584e-06,Árvore de Decisão,grid,173.45,12.0,N/A,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.1326020669647503,1.3624462331463965e-06,Árvore de Decisão,grid,173.45,12.0,N/A,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.12268519281664703,1.3505168819455121e-06,Árvore de Decisão,grid,173.45,12.0,N/A,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.060576997390222376,1.2758047836946035e-06,Árvore de Decisão,grid,173.45,12.0,N/A,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.19975918167223905,1.443231851176746e-06,Árvore de Decisão,grid,173.45,12.0,N/A,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.20751935526535514,1.4525668326224687e-06,Árvore de Decisão,grid,173.45,12.0,N/A,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.19319063684150173,1.4353303212193847e-06,Árvore de Decisão,grid,173.45,12.0,N/A,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.13620913037044913,1.3667852945812611e-06,Árvore de Decisão,grid,173.45,12.0,N/A,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.05577365459328232,1.2700266763689302e-06,Árvore de Decisão,grid,173.45,12.0,N/A,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.05530047608320121,1.2694574735593383e-06,Árvore de Decisão,grid,173.45,12.0,N/A,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.05907328559740743,1.2739959167256874e-06,Árvore de Decisão,grid,173.45,12.0,N/A,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.016929237442002476,1.2232993823173154e-06,Árvore de Decisão,grid,173.45,12.0,N/A,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.10066839943050665,1.3240321190355367e-06,Árvore de Decisão,grid,173.45,12.0,N/A,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.10066839943050665,1.3240321190355367e-06,Árvore de Decisão,grid,173.45,12.0,N/A,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.10066839943050665,1.3240321190355367e-06,Árvore de Decisão,grid,173.45,12.0,N/A,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.10066839943050643,1.3240321190355365e-06,Árvore de Decisão,grid,173.45,12.0,N/A,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.1984297855743058,1.441632674591414e-06,Árvore de Decisão,grid,173.45,12.0,sqrt,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.20509958911558712,1.4496560121569175e-06,Árvore de Decisão,grid,173.45,12.0,sqrt,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.33232388500111787,1.6026985217458908e-06,Árvore de Decisão,grid,173.45,12.0,sqrt,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.1888787733024173,1.43014343130631e-06,Árvore de Decisão,grid,173.45,12.0,sqrt,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.2133498370279947,1.4595805209660062e-06,Árvore de Decisão,grid,173.45,12.0,sqrt,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.3385631240055893,1.6102039183254e-06,Árvore de Decisão,grid,173.45,12.0,sqrt,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.15682143995029008,1.391580555302232e-06,Árvore de Decisão,grid,173.45,12.0,sqrt,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.018209499819465513,1.2248394542494532e-06,Árvore de Decisão,grid,173.45,12.0,sqrt,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.1882642379253472,1.4294041854281278e-06,Árvore de Decisão,grid,173.45,12.0,sqrt,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.24565103991103343,1.4984367560707432e-06,Árvore de Decisão,grid,173.45,12.0,sqrt,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.1799007351934776,1.4193434384762152e-06,Árvore de Decisão,grid,173.45,12.0,sqrt,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.1497967034171115,1.3831302565542137e-06,Árvore de Decisão,grid,173.45,12.0,sqrt,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.15922089108303394,1.3944669381305687e-06,Árvore de Decisão,grid,173.45,12.0,sqrt,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.035814586601824905,1.2460172225676063e-06,Árvore de Decisão,grid,173.45,12.0,sqrt,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.07937969259928424,1.2984231966463285e-06,Árvore de Decisão,grid,173.45,12.0,sqrt,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.04485398525942741,1.2568910281257791e-06,Árvore de Decisão,grid,173.45,12.0,sqrt,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.26192234987997876,1.5180100780892672e-06,Árvore de Decisão,grid,173.45,12.0,log2,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.2281890093326817,1.4774310750125056e-06,Árvore de Decisão,grid,173.45,12.0,log2,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.22303324892755239,1.4712290323464537e-06,Árvore de Decisão,grid,173.45,12.0,log2,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,0.026768471852282816,1.1707338951425704e-06,Árvore de Decisão,grid,173.45,12.0,log2,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.16087429577955126,1.3964558758752027e-06,Árvore de Decisão,grid,173.45,12.0,log2,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.2644271887763676,1.5210232355066551e-06,Árvore de Decisão,grid,173.45,12.0,log2,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.16901673262651484,1.4062506950216198e-06,Árvore de Decisão,grid,173.45,12.0,log2,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.2803077371416902,1.5401264968653564e-06,Árvore de Decisão,grid,173.45,12.0,log2,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.10822552328979818,1.3331228449275573e-06,Árvore de Decisão,grid,173.45,12.0,log2,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.10860704702594393,1.3335817930368086e-06,Árvore de Decisão,grid,173.45,12.0,log2,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.19285820997358605,1.434930433432492e-06,Árvore de Decisão,grid,173.45,12.0,log2,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.08461645857955791,1.3047226837228564e-06,Árvore de Decisão,grid,173.45,12.0,log2,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.11279371979990027,1.3386180866448364e-06,Árvore de Decisão,grid,173.45,12.0,log2,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.06965757135626971,1.2867281204566522e-06,Árvore de Decisão,grid,173.45,12.0,log2,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.022918626592926428,1.2305042258590482e-06,Árvore de Decisão,grid,173.45,12.0,log2,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.034765761958965635,1.2447555550980031e-06,Árvore de Decisão,grid,173.45,12.0,log2,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.42985219619619053,1.7200187033776905e-06,Árvore de Decisão,grid,173.45,16.0,N/A,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.21627036293149415,1.4630937226739042e-06,Árvore de Decisão,grid,173.45,16.0,N/A,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.24666399151503393,1.4996552706201018e-06,Árvore de Decisão,grid,173.45,16.0,N/A,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.2333554924341621,1.4836460163811806e-06,Árvore de Decisão,grid,173.45,16.0,N/A,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.42069948653920197,1.7090085920959188e-06,Árvore de Decisão,grid,173.45,16.0,N/A,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.4316319373886488,1.7221596156666274e-06,Árvore de Decisão,grid,173.45,16.0,N/A,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.39008700086873604,1.6721837733837768e-06,Árvore de Decisão,grid,173.45,16.0,N/A,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.31485784121632965,1.5816880130627072e-06,Árvore de Decisão,grid,173.45,16.0,N/A,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.11799066193249641,1.3448696682364278e-06,Árvore de Decisão,grid,173.45,16.0,N/A,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.11183624702003492,1.337466309493516e-06,Árvore de Decisão,grid,173.45,16.0,N/A,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.1184688898212416,1.3454449451184067e-06,Árvore de Decisão,grid,173.45,16.0,N/A,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.06979767114981894,1.2868966513480862e-06,Árvore de Decisão,grid,173.45,16.0,N/A,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.14338430410831204,1.3754165594504134e-06,Árvore de Decisão,grid,173.45,16.0,N/A,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.14338430410831204,1.3754165594504134e-06,Árvore de Decisão,grid,173.45,16.0,N/A,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.14338430410831204,1.3754165594504134e-06,Árvore de Decisão,grid,173.45,16.0,N/A,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.14338430410831204,1.3754165594504134e-06,Árvore de Decisão,grid,173.45,16.0,N/A,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.4230410982668211,1.7118253979016295e-06,Árvore de Decisão,grid,173.45,16.0,sqrt,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.2465901697967745,1.499566467919753e-06,Árvore de Decisão,grid,173.45,16.0,sqrt,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.462020936160328,1.7587155942518701e-06,Árvore de Decisão,grid,173.45,16.0,sqrt,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.4183830934283006,1.7062221226372397e-06,Árvore de Decisão,grid,173.45,16.0,sqrt,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.1985914669007094,1.441827166655797e-06,Árvore de Decisão,grid,173.45,16.0,sqrt,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
